user_id,persona,age,fitness_routine,signup_date,total_sessions_30d,total_active_days_30d,avg_session_duration_min,total_duration_min,max_streak_30d,workouts_logged,social_actions,milestones_hit,milestone_details,churned_30d,retained_long_term
966,consistent_user,38,yoga,2024-05-17,12,9,21.56,258.72,3,4,11,2,"[{""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,1
967,casual_user,22,cardio,2024-04-07,3,3,9.59,28.76,2,2,2,0,[],1,0
968,casual_user,42,rehabilitation,2024-05-23,5,5,10.06,50.28,2,2,1,0,[],0,0
969,casual_user,26,strength,2024-03-17,9,8,9.78,88.05,2,4,7,0,[],0,0
970,at_risk_user,64,yoga,2024-06-10,1,1,5.75,5.75,1,1,0,0,[],1,0
971,at_risk_user,57,yoga,2024-05-22,1,1,3.16,3.16,1,0,0,0,[],1,0
972,at_risk_user,32,mixed,2024-03-01,3,3,5.8,17.39,1,1,2,0,[],0,0
973,at_risk_user,51,strength,2024-01-25,3,3,4.63,13.88,2,1,0,0,[],1,0
974,casual_user,43,mixed,2024-05-08,2,2,10.04,20.07,1,0,1,0,[],1,0
975,casual_user,42,mixed,2024-03-23,10,9,11.32,113.17,4,1,5,2,"[{""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}]",0,0
976,at_risk_user,26,mixed,2024-03-04,4,4,4.08,16.34,2,0,1,0,[],1,0
977,at_risk_user,37,strength,2024-04-05,1,1,3.3,3.3,1,1,0,0,[],1,0
978,power_user,51,strength,2024-02-06,21,17,34.77,730.23,3,18,20,3,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
979,casual_user,52,yoga,2024-04-15,2,2,7.92,15.85,1,1,1,0,[],1,0
980,consistent_user,47,strength,2024-06-24,12,10,24.33,292.0,2,6,10,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,1
981,consistent_user,20,cardio,2024-06-21,10,8,23.66,236.6,2,3,10,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,1
982,consistent_user,52,cardio,2024-01-22,17,15,21.89,372.21,4,6,14,3,"[{""day"": 20, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""3_day_streak""}]",0,1
983,casual_user,46,yoga,2024-03-10,6,6,9.64,57.86,1,3,3,0,[],0,0
984,consistent_user,24,mixed,2024-04-03,10,8,21.97,219.72,2,10,7,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
985,casual_user,21,cardio,2024-01-21,0,0,0.0,0.0,0,0,0,0,[],1,0
986,casual_user,30,cardio,2024-05-11,14,13,8.85,123.96,4,4,9,3,"[{""day"": 22, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,0
987,consistent_user,64,rehabilitation,2024-01-29,11,10,22.63,248.93,2,5,8,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
988,casual_user,36,rehabilitation,2024-01-16,12,11,8.94,107.32,4,5,8,3,"[{""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,0
989,casual_user,23,cardio,2024-03-07,6,6,11.12,66.69,2,0,4,0,[],0,0
990,consistent_user,29,mixed,2024-05-30,20,15,22.63,452.58,6,10,15,3,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
991,casual_user,42,strength,2024-01-17,0,0,0.0,0.0,0,0,0,0,[],1,0
992,consistent_user,21,hiit,2024-06-02,13,12,21.68,281.88,4,5,11,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,1
993,consistent_user,61,strength,2024-01-19,11,9,21.37,235.09,4,4,9,2,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}]",0,1
994,casual_user,65,strength,2024-02-08,7,7,9.47,66.27,1,2,2,0,[],0,0
995,at_risk_user,62,strength,2024-06-16,1,1,6.89,6.89,1,0,0,0,[],1,0
996,casual_user,43,strength,2024-05-30,10,9,10.0,100.0,2,2,6,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,0
997,consistent_user,59,cardio,2024-02-03,15,13,20.36,305.46,3,7,14,3,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 18, ""milestone"": ""3_day_streak""}]",0,1
998,at_risk_user,58,mixed,2024-01-17,2,2,6.46,12.93,1,0,1,0,[],1,0
999,casual_user,38,rehabilitation,2024-03-18,7,6,9.51,66.6,1,1,3,0,[],0,0
1000,casual_user,55,cardio,2024-04-14,8,8,10.49,83.91,2,1,5,0,[],0,0
1001,casual_user,26,strength,2024-05-21,5,5,8.92,44.62,2,2,3,0,[],0,0
1002,casual_user,41,yoga,2024-05-09,4,4,11.38,45.52,1,2,2,0,[],0,0
1003,at_risk_user,38,cardio,2024-03-01,3,3,5.55,16.64,1,1,0,0,[],0,0
1004,consistent_user,24,mixed,2024-04-01,13,12,23.87,310.36,3,9,9,2,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
1005,consistent_user,38,strength,2024-04-12,9,8,22.89,206.02,4,4,6,1,"[{""day"": 5, ""milestone"": ""3_day_streak""}]",1,0
1006,casual_user,49,mixed,2024-02-03,6,6,9.84,59.07,3,3,5,1,"[{""day"": 8, ""milestone"": ""3_day_streak""}]",1,0
1007,power_user,19,cardio,2024-05-05,16,16,33.89,542.25,4,15,14,4,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}, {""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
1008,casual_user,63,hiit,2024-01-07,13,11,9.95,129.32,2,1,7,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,0
1009,power_user,46,hiit,2024-02-09,13,11,36.32,472.1,2,9,11,1,"[{""day"": 24, ""milestone"": ""10th_session""}]",0,1
1010,casual_user,52,strength,2024-01-31,2,2,6.79,13.57,2,0,0,0,[],1,0
1011,casual_user,37,strength,2024-01-26,3,2,9.32,27.95,1,2,0,0,[],1,0
1012,casual_user,36,yoga,2024-03-09,5,5,9.94,49.68,2,0,4,0,[],1,0
1013,at_risk_user,29,cardio,2024-02-15,0,0,0.0,0.0,0,0,0,0,[],1,0
1014,power_user,63,cardio,2024-05-18,14,14,37.54,525.55,3,9,13,4,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}, {""day"": 24, ""milestone"": ""3_day_streak""}]",0,1
1015,at_risk_user,47,strength,2024-02-28,3,2,5.61,16.83,1,0,3,0,[],1,0
1016,consistent_user,44,mixed,2024-05-25,8,7,22.45,179.64,2,4,7,0,[],1,0
1017,power_user,43,strength,2024-02-14,22,18,36.23,796.97,7,18,22,4,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 9, ""milestone"": ""7_day_streak""}, {""day"": 11, ""milestone"": ""10th_session""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
1018,casual_user,62,cardio,2024-03-23,9,8,8.38,75.4,2,3,1,0,[],0,0
1019,power_user,27,yoga,2024-02-13,24,17,36.16,867.83,5,15,22,3,"[{""day"": 14, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""3_day_streak""}]",0,1
1020,casual_user,61,mixed,2024-04-13,7,6,8.99,62.94,3,2,4,1,"[{""day"": 17, ""milestone"": ""3_day_streak""}]",0,0
1021,consistent_user,47,yoga,2024-04-04,5,4,23.46,117.31,1,3,2,0,[],1,0
1022,casual_user,35,yoga,2024-01-21,8,6,11.29,90.31,2,3,4,0,[],1,0
1023,casual_user,57,strength,2024-01-23,4,3,8.8,35.2,1,1,3,0,[],0,0
1024,casual_user,38,hiit,2024-06-29,9,7,9.69,87.17,2,1,6,0,[],1,0
1025,power_user,47,mixed,2024-06-27,16,14,34.73,555.64,3,12,16,3,"[{""day"": 17, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
1026,at_risk_user,64,yoga,2024-04-18,2,2,4.32,8.64,1,0,1,0,[],1,0
1027,at_risk_user,55,cardio,2024-01-06,0,0,0.0,0.0,0,0,0,0,[],0,0
1028,consistent_user,42,cardio,2024-06-17,11,9,22.84,251.29,2,2,8,0,[],0,1
1029,power_user,63,cardio,2024-01-25,19,16,36.66,696.51,3,15,16,2,"[{""day"": 13, ""milestone"": ""10th_session""}, {""day"": 14, ""milestone"": ""3_day_streak""}]",0,1
1030,power_user,29,cardio,2024-03-11,25,18,35.22,880.53,5,22,22,3,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
1031,casual_user,22,yoga,2024-06-16,4,3,9.47,37.88,1,2,3,0,[],1,0
1032,consistent_user,33,mixed,2024-01-15,11,10,19.35,212.88,3,6,8,2,"[{""day"": 29, ""milestone"": ""10th_session""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
1033,at_risk_user,30,hiit,2024-06-01,3,3,5.15,15.44,1,0,0,0,[],1,0
1034,consistent_user,50,cardio,2024-02-18,10,10,23.44,234.35,1,8,6,1,"[{""day"": 28, ""milestone"": ""10th_session""}]",0,1
1035,consistent_user,60,yoga,2024-04-06,7,5,23.04,161.31,2,4,6,0,[],1,0
1036,consistent_user,54,cardio,2024-06-12,5,4,21.17,105.86,2,0,2,0,[],1,0
1037,consistent_user,62,yoga,2024-02-09,13,12,21.01,273.13,5,4,11,2,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}]",0,1
1038,consistent_user,36,cardio,2024-04-29,15,12,22.52,337.74,5,10,13,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
1039,power_user,43,mixed,2024-01-08,23,18,35.53,817.26,3,18,23,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
1040,casual_user,25,mixed,2024-02-09,5,4,10.22,51.11,1,0,2,0,[],1,0
1041,consistent_user,23,mixed,2024-02-14,12,11,20.69,248.23,2,5,9,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
1042,casual_user,45,rehabilitation,2024-04-09,4,3,8.89,35.57,1,1,3,0,[],1,0
1043,consistent_user,20,rehabilitation,2024-04-12,9,7,25.68,231.09,1,7,9,0,[],0,1
1044,casual_user,59,mixed,2024-04-19,8,8,10.37,82.94,2,2,4,0,[],0,0
1045,consistent_user,23,hiit,2024-03-25,2,2,23.54,47.07,2,1,2,0,[],1,0
1046,consistent_user,42,cardio,2024-01-09,13,11,23.14,300.83,4,6,8,3,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}, {""day"": 18, ""milestone"": ""3_day_streak""}]",0,1
1047,casual_user,37,yoga,2024-01-13,3,3,12.24,36.73,2,1,0,0,[],1,0
1048,power_user,54,strength,2024-01-08,14,12,35.04,490.52,2,12,14,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,1
1049,at_risk_user,41,rehabilitation,2024-02-29,1,1,5.72,5.72,1,0,0,0,[],1,0
1050,consistent_user,41,cardio,2024-06-24,15,13,22.23,333.49,3,11,8,2,"[{""day"": 20, ""milestone"": ""10th_session""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
1051,consistent_user,62,mixed,2024-04-04,11,9,23.94,263.38,2,5,8,1,"[{""day"": 24, ""milestone"": ""10th_session""}]",0,1
1052,consistent_user,47,mixed,2024-03-06,5,4,24.37,121.87,1,3,5,0,[],0,1
1053,casual_user,40,rehabilitation,2024-03-11,8,8,10.15,81.22,2,0,4,0,[],0,0
1054,power_user,32,cardio,2024-03-31,14,13,33.3,466.23,3,11,12,2,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}]",0,1
1055,consistent_user,24,mixed,2024-06-23,13,12,21.55,280.17,7,5,9,2,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 10, ""milestone"": ""7_day_streak""}]",0,1
1056,power_user,52,cardio,2024-03-27,14,14,32.37,453.25,5,14,13,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""10th_session""}]",0,1
1057,at_risk_user,52,rehabilitation,2024-05-09,0,0,0.0,0.0,0,0,0,0,[],1,0
1058,power_user,43,strength,2024-05-22,16,15,35.89,574.19,3,14,16,2,"[{""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}]",0,1
1059,consistent_user,27,yoga,2024-01-04,6,6,22.85,137.08,2,5,5,0,[],1,0
1060,casual_user,26,mixed,2024-02-15,6,5,10.19,61.16,2,1,4,0,[],1,0
1061,consistent_user,19,rehabilitation,2024-06-03,9,8,22.48,202.29,4,3,6,1,"[{""day"": 4, ""milestone"": ""3_day_streak""}]",0,1
1062,consistent_user,63,cardio,2024-02-17,11,10,24.76,272.34,2,5,9,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
1063,at_risk_user,22,rehabilitation,2024-03-26,4,3,3.05,12.19,1,0,2,0,[],1,0
1064,at_risk_user,47,mixed,2024-01-16,1,1,6.57,6.57,1,0,1,0,[],1,0
1065,at_risk_user,18,strength,2024-01-07,0,0,0.0,0.0,0,0,0,0,[],1,0
1066,power_user,39,mixed,2024-02-06,11,9,33.56,369.17,2,9,10,1,"[{""day"": 28, ""milestone"": ""10th_session""}]",0,1
1067,casual_user,27,yoga,2024-02-08,8,6,11.36,90.87,1,1,5,0,[],0,0
1068,consistent_user,35,cardio,2024-03-20,5,3,20.28,101.39,1,2,5,0,[],1,0
1069,consistent_user,62,rehabilitation,2024-03-27,12,10,23.5,282.03,2,10,10,1,"[{""day"": 22, ""milestone"": ""10th_session""}]",0,1
1070,casual_user,50,rehabilitation,2024-01-11,5,4,10.74,53.69,2,1,0,0,[],1,0
1071,consistent_user,42,strength,2024-04-09,13,11,22.99,298.88,2,7,11,1,"[{""day"": 21, ""milestone"": ""10th_session""}]",0,1
1072,consistent_user,39,hiit,2024-03-20,9,8,22.47,202.19,2,5,9,0,[],0,1
1073,casual_user,44,rehabilitation,2024-06-01,6,5,10.19,61.17,2,0,3,0,[],0,0
1074,casual_user,37,cardio,2024-02-15,8,8,10.93,87.42,3,3,2,1,"[{""day"": 8, ""milestone"": ""3_day_streak""}]",0,0
1075,casual_user,30,mixed,2024-03-01,3,3,12.22,36.66,1,0,0,0,[],1,0
1076,casual_user,22,strength,2024-06-25,2,2,7.47,14.94,1,0,2,0,[],1,0
1077,casual_user,55,mixed,2024-01-22,5,4,10.0,49.98,1,1,4,0,[],1,0
1078,casual_user,47,cardio,2024-02-19,2,1,5.75,11.5,1,2,0,0,[],1,0
1079,consistent_user,56,yoga,2024-02-14,11,8,22.68,249.49,2,4,10,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
1080,casual_user,65,cardio,2024-03-02,9,7,9.89,89.03,2,3,3,0,[],0,0
1081,casual_user,36,mixed,2024-03-20,13,11,9.94,129.23,3,1,5,2,"[{""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,0
1082,at_risk_user,24,mixed,2024-04-16,1,1,3.9,3.9,1,0,1,0,[],1,0
1083,at_risk_user,61,hiit,2024-06-01,0,0,0.0,0.0,0,0,0,0,[],1,0
1084,casual_user,35,cardio,2024-04-17,2,2,10.63,21.26,1,0,1,0,[],1,0
1085,casual_user,57,hiit,2024-03-06,11,10,10.9,119.87,3,2,9,3,"[{""day"": 16, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,0
1086,power_user,24,cardio,2024-06-28,13,13,35.71,464.19,5,11,12,3,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}]",0,1
1087,at_risk_user,50,cardio,2024-06-05,0,0,0.0,0.0,0,0,0,0,[],1,0
1088,consistent_user,65,hiit,2024-02-23,16,13,22.28,356.51,3,10,7,2,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}]",0,1
1089,power_user,49,hiit,2024-05-16,21,14,32.35,679.25,2,11,19,1,"[{""day"": 14, ""milestone"": ""10th_session""}]",0,1
1090,casual_user,53,cardio,2024-05-10,4,4,9.56,38.24,2,2,0,0,[],1,0
1091,casual_user,23,mixed,2024-01-16,2,2,8.48,16.97,1,0,0,0,[],1,0
1092,casual_user,46,hiit,2024-03-01,3,3,10.99,32.96,2,0,2,0,[],1,0
1093,consistent_user,26,cardio,2024-02-18,12,9,19.87,238.44,3,4,7,2,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""10th_session""}]",0,1
1094,casual_user,46,strength,2024-06-23,2,2,12.04,24.08,1,0,0,0,[],1,0
1095,consistent_user,53,yoga,2024-06-08,12,10,20.61,247.35,3,6,9,2,"[{""day"": 26, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
1096,casual_user,41,yoga,2024-05-09,1,1,5.57,5.57,1,0,0,0,[],1,0
1097,casual_user,54,hiit,2024-06-01,6,5,10.53,63.15,2,1,0,0,[],1,0
1098,consistent_user,64,yoga,2024-02-14,14,14,23.94,335.13,3,7,7,2,"[{""day"": 22, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
1099,casual_user,29,hiit,2024-06-20,3,3,9.66,28.98,1,1,1,0,[],1,0
1100,consistent_user,36,strength,2024-01-03,16,14,23.6,377.57,5,10,14,3,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}, {""day"": 14, ""milestone"": ""3_day_streak""}]",0,1
1101,consistent_user,30,mixed,2024-01-24,17,13,21.62,367.62,3,8,11,3,"[{""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}, {""day"": 25, ""milestone"": ""3_day_streak""}]",0,1
1102,casual_user,49,strength,2024-02-28,9,9,8.51,76.57,3,2,6,1,"[{""day"": 29, ""milestone"": ""3_day_streak""}]",0,0
1103,consistent_user,19,mixed,2024-01-09,15,10,22.5,337.47,3,13,12,1,"[{""day"": 4, ""milestone"": ""3_day_streak""}]",0,1
1104,consistent_user,52,yoga,2024-05-02,14,12,21.13,295.83,3,8,10,1,"[{""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
1105,at_risk_user,36,cardio,2024-05-10,2,2,5.75,11.5,1,0,0,0,[],0,0
1106,at_risk_user,27,mixed,2024-04-29,2,2,6.51,13.02,2,0,0,0,[],1,0
1107,consistent_user,62,strength,2024-05-23,11,11,25.01,275.07,4,5,8,3,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}]",0,1
1108,casual_user,54,rehabilitation,2024-05-08,2,2,13.29,26.57,1,1,1,0,[],1,0
1109,at_risk_user,35,hiit,2024-01-02,3,3,5.85,17.55,2,1,1,0,[],1,0
1110,casual_user,52,hiit,2024-03-22,9,8,8.84,79.54,5,2,3,1,"[{""day"": 9, ""milestone"": ""3_day_streak""}]",1,0
1111,power_user,29,rehabilitation,2024-06-29,21,15,34.3,720.37,5,20,20,3,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
1112,casual_user,61,strength,2024-03-16,3,3,7.05,21.14,1,1,3,0,[],1,0
1113,consistent_user,37,strength,2024-06-02,10,9,22.25,222.5,2,7,9,1,"[{""day"": 28, ""milestone"": ""10th_session""}]",0,1
1114,at_risk_user,56,rehabilitation,2024-02-02,4,4,5.17,20.7,2,1,2,0,[],0,0
1115,at_risk_user,52,mixed,2024-04-25,3,3,4.67,14.02,1,1,1,0,[],1,0
1116,consistent_user,24,rehabilitation,2024-06-28,11,10,22.31,245.37,3,4,9,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}]",0,1
1117,casual_user,43,rehabilitation,2024-05-06,6,5,11.12,66.69,3,4,1,1,"[{""day"": 12, ""milestone"": ""3_day_streak""}]",1,0
1118,casual_user,47,rehabilitation,2024-03-29,8,7,9.76,78.07,2,1,4,0,[],0,0
1119,consistent_user,24,cardio,2024-06-01,9,8,23.08,207.75,4,4,4,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""3_day_streak""}]",1,0
1120,at_risk_user,47,yoga,2024-01-25,0,0,0.0,0.0,0,0,0,0,[],0,0
1121,consistent_user,64,hiit,2024-04-03,16,11,23.63,378.01,2,10,13,0,[],0,1
1122,casual_user,18,cardio,2024-03-22,12,10,8.73,104.75,2,3,4,0,[],0,0
1123,at_risk_user,37,cardio,2024-06-19,4,4,4.19,16.77,1,0,2,0,[],0,0
1124,consistent_user,36,strength,2024-03-22,17,16,22.09,375.59,4,4,14,4,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 18, ""milestone"": ""3_day_streak""}]",0,1
1125,at_risk_user,26,cardio,2024-06-02,1,1,5.73,5.73,1,0,1,0,[],1,0
1126,consistent_user,64,cardio,2024-02-20,12,9,24.76,297.13,2,5,10,1,"[{""day"": 19, ""milestone"": ""10th_session""}]",0,1
1127,consistent_user,59,hiit,2024-04-25,5,4,22.58,112.88,1,3,3,0,[],1,0
1128,casual_user,24,mixed,2024-02-22,5,4,8.09,40.46,2,1,3,0,[],1,0
1129,consistent_user,36,rehabilitation,2024-04-13,12,12,23.28,279.36,3,4,11,2,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
1130,consistent_user,31,mixed,2024-02-29,13,11,22.53,292.95,3,6,12,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}]",0,1
1131,power_user,23,cardio,2024-04-18,17,13,33.92,576.61,6,11,17,1,"[{""day"": 17, ""milestone"": ""3_day_streak""}]",0,1
1132,at_risk_user,55,cardio,2024-03-17,2,2,3.94,7.88,2,0,1,0,[],1,0
1133,power_user,19,mixed,2024-03-19,9,7,38.23,344.07,6,9,9,1,"[{""day"": 7, ""milestone"": ""3_day_streak""}]",1,0
1134,at_risk_user,63,hiit,2024-02-19,0,0,0.0,0.0,0,0,0,0,[],1,0
1135,casual_user,57,hiit,2024-06-25,3,3,8.38,25.13,2,1,0,0,[],1,0
1136,casual_user,60,strength,2024-03-17,1,1,9.08,9.08,1,0,0,0,[],1,0
1137,casual_user,59,cardio,2024-06-15,4,4,9.45,37.79,2,1,4,0,[],1,0
1138,consistent_user,28,yoga,2024-06-26,10,10,20.4,204.0,3,7,5,2,"[{""day"": 26, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""10th_session""}]",0,1
1139,power_user,56,strength,2024-04-12,19,14,33.95,645.03,3,12,18,2,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""3_day_streak""}]",0,1
1140,consistent_user,38,hiit,2024-02-25,9,7,22.47,202.22,3,5,9,1,"[{""day"": 18, ""milestone"": ""3_day_streak""}]",0,1
1141,casual_user,56,strength,2024-04-15,10,10,8.37,83.74,2,2,5,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,0
1142,consistent_user,31,mixed,2024-02-04,6,5,23.43,140.57,3,4,3,1,"[{""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
1143,casual_user,29,rehabilitation,2024-01-04,2,2,11.21,22.43,1,0,2,0,[],0,0
1144,power_user,38,mixed,2024-02-16,18,14,35.13,632.39,5,14,15,2,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""10th_session""}]",0,1
1145,casual_user,49,cardio,2024-04-21,10,8,8.45,84.5,3,1,6,2,"[{""day"": 29, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""10th_session""}]",0,0
1146,consistent_user,56,rehabilitation,2024-02-27,12,11,22.16,265.98,4,4,5,2,"[{""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}]",0,1
1147,casual_user,29,hiit,2024-01-27,8,8,9.08,72.64,2,1,3,0,[],0,0
1148,at_risk_user,46,mixed,2024-05-30,0,0,0.0,0.0,0,0,0,0,[],1,0
1149,power_user,47,mixed,2024-06-15,16,12,32.83,525.31,5,14,16,3,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}]",0,1
1150,power_user,41,cardio,2024-05-07,16,14,35.06,561.03,4,10,16,2,"[{""day"": 21, ""milestone"": ""10th_session""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
1151,casual_user,21,cardio,2024-02-06,11,8,9.67,106.37,1,5,8,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,0
1152,casual_user,52,hiit,2024-03-05,4,4,7.82,31.27,2,1,1,0,[],1,0
1153,consistent_user,32,yoga,2024-01-14,10,9,20.99,209.88,3,7,8,2,"[{""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,1
1154,consistent_user,26,yoga,2024-06-20,4,4,25.09,100.34,1,2,2,0,[],0,1
1155,casual_user,47,yoga,2024-03-27,13,11,9.08,118.05,3,1,6,2,"[{""day"": 25, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,0
1156,consistent_user,45,hiit,2024-05-09,5,4,25.47,127.35,1,1,3,0,[],1,0
1157,casual_user,42,hiit,2024-06-15,8,8,10.89,87.13,2,4,5,0,[],0,0
1158,consistent_user,60,mixed,2024-04-13,11,8,23.07,253.74,2,7,5,0,[],0,1
1159,casual_user,28,mixed,2024-02-03,10,8,11.78,117.8,2,2,5,1,"[{""day"": 28, ""milestone"": ""10th_session""}]",0,0
1160,power_user,30,yoga,2024-05-31,16,14,34.22,547.44,5,11,16,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""3_day_streak""}]",0,1
1161,at_risk_user,56,rehabilitation,2024-02-13,2,2,7.46,14.92,1,0,1,0,[],1,0
1162,consistent_user,49,yoga,2024-03-08,3,3,18.7,56.11,1,1,1,0,[],1,0
1163,power_user,34,hiit,2024-04-01,15,13,33.62,504.32,2,9,14,0,[],0,1
1164,consistent_user,42,hiit,2024-01-10,12,11,23.93,287.11,3,9,8,2,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""10th_session""}]",0,1
