user_id,event_date,day_of_onboarding,session_duration_min,features_used,n_features_used,workout_logged,goal_set,streak_day,social_action,coach_interaction
807,2024-05-09,14,15.21,"[""progress_photo"", ""community_post"", ""coach_messaged"", ""plan_customized"", ""workout_logged"", ""video_watched"", ""goal_set"", ""challenge_joined""]",8,1,1,1,1,1
807,2024-05-21,26,22.67,"[""community_post"", ""coach_messaged"", ""nutrition_tracked"", ""streak_maintained"", ""social_share""]",5,0,0,1,1,1
807,2024-05-22,27,15.44,"[""social_share"", ""challenge_joined"", ""video_watched"", ""streak_maintained"", ""milestone_reached""]",5,0,0,2,1,0
808,2024-03-22,3,30.05,"[""streak_maintained"", ""video_watched"", ""goal_set"", ""community_post"", ""workout_logged"", ""plan_customized"", ""milestone_reached"", ""challenge_joined"", ""progress_photo"", ""nutrition_tracked""]",10,1,1,1,1,0
808,2024-03-26,7,31.59,"[""social_share"", ""plan_customized"", ""coach_messaged"", ""challenge_joined"", ""nutrition_tracked"", ""streak_maintained"", ""goal_set""]",7,0,1,1,1,1
808,2024-03-28,9,33.44,"[""goal_set"", ""progress_photo"", ""coach_messaged"", ""challenge_joined"", ""plan_customized"", ""milestone_reached"", ""nutrition_tracked"", ""video_watched"", ""community_post""]",9,0,1,1,1,1
808,2024-03-29,10,28.05,"[""challenge_joined"", ""workout_logged"", ""plan_customized"", ""streak_maintained"", ""coach_messaged"", ""goal_set"", ""nutrition_tracked"", ""community_post"", ""social_share"", ""progress_photo"", ""milestone_reached""]",11,1,1,2,1,1
808,2024-04-02,14,35.2,"[""video_watched"", ""social_share"", ""goal_set"", ""nutrition_tracked"", ""community_post"", ""coach_messaged"", ""workout_logged"", ""progress_photo"", ""challenge_joined"", ""plan_customized"", ""milestone_reached"", ""streak_maintained""]",12,1,1,1,1,1
808,2024-04-03,15,33.29,"[""milestone_reached"", ""plan_customized"", ""video_watched"", ""nutrition_tracked"", ""progress_photo"", ""workout_logged"", ""community_post"", ""challenge_joined"", ""coach_messaged""]",9,1,0,2,1,1
808,2024-04-04,16,36.57,"[""community_post"", ""milestone_reached"", ""goal_set"", ""video_watched"", ""streak_maintained"", ""plan_customized"", ""social_share"", ""workout_logged"", ""nutrition_tracked"", ""coach_messaged"", ""progress_photo""]",11,1,1,3,1,1
808,2024-04-07,19,39.2,"[""goal_set"", ""video_watched"", ""community_post"", ""social_share"", ""coach_messaged"", ""streak_maintained"", ""milestone_reached"", ""nutrition_tracked"", ""workout_logged"", ""plan_customized""]",10,1,1,1,1,1
808,2024-04-10,22,40.92,"[""progress_photo"", ""milestone_reached"", ""challenge_joined"", ""video_watched"", ""workout_logged"", ""goal_set"", ""nutrition_tracked"", ""community_post"", ""coach_messaged"", ""streak_maintained"", ""social_share""]",11,1,1,1,1,1
808,2024-04-11,23,39.6,"[""plan_customized"", ""workout_logged"", ""challenge_joined"", ""social_share"", ""progress_photo"", ""streak_maintained"", ""video_watched"", ""nutrition_tracked"", ""coach_messaged"", ""community_post""]",10,1,0,2,1,1
808,2024-04-14,26,29.06,"[""streak_maintained"", ""plan_customized"", ""progress_photo"", ""workout_logged"", ""social_share"", ""nutrition_tracked"", ""challenge_joined"", ""video_watched"", ""coach_messaged""]",9,1,0,1,1,1
808,2024-04-15,27,37.71,"[""workout_logged"", ""community_post"", ""nutrition_tracked"", ""goal_set"", ""plan_customized"", ""challenge_joined"", ""milestone_reached"", ""coach_messaged"", ""social_share"", ""streak_maintained"", ""progress_photo""]",11,1,1,2,1,1
808,2024-04-18,30,42.87,"[""workout_logged"", ""nutrition_tracked"", ""streak_maintained"", ""social_share"", ""plan_customized"", ""community_post"", ""coach_messaged""]",7,1,0,1,1,1
808,2024-04-18,30,38.93,"[""workout_logged"", ""nutrition_tracked"", ""streak_maintained"", ""social_share"", ""plan_customized"", ""community_post"", ""coach_messaged""]",7,1,0,1,1,1
809,2024-06-25,3,7.6,"[""community_post"", ""social_share"", ""video_watched""]",3,0,0,1,1,0
809,2024-07-01,9,13.59,"[""milestone_reached"", ""goal_set"", ""plan_customized"", ""social_share"", ""nutrition_tracked""]",5,0,1,1,1,0
809,2024-07-10,18,9.38,"[""goal_set"", ""nutrition_tracked""]",2,0,1,1,0,0
809,2024-07-12,20,7.19,"[""coach_messaged"", ""progress_photo"", ""challenge_joined"", ""video_watched""]",4,0,0,1,0,1
809,2024-07-14,22,8.33,"[""goal_set"", ""video_watched"", ""nutrition_tracked"", ""community_post""]",4,0,1,1,1,0
810,2024-04-19,3,44.81,"[""streak_maintained"", ""goal_set"", ""plan_customized"", ""progress_photo"", ""community_post"", ""milestone_reached"", ""social_share"", ""challenge_joined""]",8,0,1,1,1,0
810,2024-04-19,3,34.25,"[""streak_maintained"", ""goal_set"", ""plan_customized"", ""progress_photo"", ""community_post"", ""milestone_reached"", ""social_share"", ""challenge_joined""]",8,0,1,1,1,0
810,2024-04-21,5,43.2,"[""social_share"", ""challenge_joined"", ""community_post"", ""workout_logged"", ""milestone_reached"", ""coach_messaged"", ""streak_maintained""]",7,1,0,1,1,1
810,2024-04-22,6,41.2,"[""nutrition_tracked"", ""goal_set"", ""progress_photo"", ""streak_maintained"", ""plan_customized"", ""video_watched"", ""milestone_reached"", ""workout_logged"", ""social_share"", ""challenge_joined"", ""coach_messaged""]",11,1,1,2,1,1
810,2024-04-29,13,41.08,"[""goal_set"", ""social_share"", ""streak_maintained"", ""coach_messaged"", ""video_watched"", ""challenge_joined"", ""milestone_reached"", ""workout_logged"", ""nutrition_tracked""]",9,1,1,1,1,1
810,2024-05-03,17,36.81,"[""workout_logged"", ""milestone_reached"", ""plan_customized"", ""streak_maintained"", ""video_watched"", ""nutrition_tracked"", ""coach_messaged"", ""goal_set"", ""community_post""]",9,1,1,1,1,1
810,2024-05-03,17,27.89,"[""workout_logged"", ""milestone_reached"", ""plan_customized"", ""streak_maintained"", ""video_watched"", ""nutrition_tracked"", ""coach_messaged"", ""goal_set"", ""community_post""]",9,1,1,1,1,1
810,2024-05-05,19,29.33,"[""social_share"", ""progress_photo"", ""workout_logged"", ""nutrition_tracked"", ""challenge_joined"", ""coach_messaged"", ""video_watched"", ""plan_customized""]",8,1,0,1,1,1
810,2024-05-08,22,28.75,"[""coach_messaged"", ""workout_logged"", ""progress_photo"", ""streak_maintained"", ""nutrition_tracked"", ""goal_set"", ""video_watched"", ""social_share"", ""community_post"", ""milestone_reached"", ""plan_customized""]",11,1,1,1,1,1
810,2024-05-09,23,31.66,"[""challenge_joined"", ""goal_set"", ""streak_maintained"", ""community_post"", ""video_watched"", ""nutrition_tracked"", ""social_share"", ""progress_photo"", ""plan_customized""]",9,0,1,2,1,0
810,2024-05-12,26,33.5,"[""progress_photo"", ""plan_customized"", ""social_share"", ""goal_set"", ""coach_messaged"", ""community_post"", ""workout_logged"", ""milestone_reached"", ""video_watched"", ""streak_maintained""]",10,1,1,1,1,1
810,2024-05-13,27,37.12,"[""community_post"", ""nutrition_tracked"", ""milestone_reached"", ""progress_photo"", ""coach_messaged"", ""plan_customized"", ""streak_maintained"", ""social_share"", ""workout_logged"", ""video_watched"", ""challenge_joined"", ""goal_set""]",12,1,1,2,1,1
810,2024-05-15,29,26.58,"[""challenge_joined"", ""streak_maintained"", ""goal_set"", ""plan_customized"", ""workout_logged"", ""community_post"", ""nutrition_tracked"", ""video_watched"", ""milestone_reached""]",9,1,1,1,1,0
811,2024-01-31,3,16.7,"[""plan_customized"", ""progress_photo"", ""goal_set"", ""social_share"", ""nutrition_tracked"", ""workout_logged""]",6,1,1,1,1,0
811,2024-02-02,5,15.13,"[""plan_customized"", ""streak_maintained"", ""milestone_reached"", ""community_post"", ""goal_set""]",5,0,1,1,1,0
811,2024-02-04,7,21.76,"[""social_share"", ""milestone_reached"", ""challenge_joined"", ""streak_maintained"", ""nutrition_tracked""]",5,0,0,1,1,0
811,2024-02-09,12,19.85,"[""challenge_joined"", ""community_post"", ""nutrition_tracked"", ""video_watched"", ""workout_logged"", ""coach_messaged"", ""plan_customized""]",7,1,0,1,1,1
811,2024-02-10,13,23.61,"[""milestone_reached"", ""community_post"", ""challenge_joined"", ""video_watched"", ""workout_logged"", ""social_share""]",6,1,0,2,1,0
811,2024-02-11,14,24.61,"[""social_share"", ""plan_customized"", ""milestone_reached"", ""progress_photo"", ""nutrition_tracked"", ""video_watched""]",6,0,0,3,1,0
811,2024-02-12,15,26.34,"[""nutrition_tracked"", ""community_post"", ""workout_logged"", ""coach_messaged"", ""plan_customized"", ""goal_set"", ""social_share"", ""video_watched""]",8,1,1,4,1,1
811,2024-02-16,19,15.73,"[""plan_customized"", ""video_watched"", ""challenge_joined"", ""nutrition_tracked""]",4,0,0,1,0,0
811,2024-02-17,20,28.72,"[""goal_set"", ""plan_customized"", ""milestone_reached"", ""workout_logged"", ""streak_maintained""]",5,1,1,2,0,0
811,2024-02-19,22,15.3,"[""progress_photo"", ""community_post"", ""social_share"", ""workout_logged"", ""goal_set"", ""streak_maintained"", ""video_watched""]",7,1,1,1,1,0
811,2024-02-20,23,17.12,"[""social_share"", ""community_post"", ""video_watched"", ""coach_messaged"", ""progress_photo"", ""plan_customized"", ""workout_logged"", ""streak_maintained""]",8,1,0,2,1,1
811,2024-02-22,25,26.67,"[""plan_customized"", ""streak_maintained"", ""challenge_joined"", ""social_share"", ""nutrition_tracked"", ""workout_logged"", ""community_post""]",7,1,0,1,1,0
812,2024-06-27,1,22.8,"[""challenge_joined"", ""social_share"", ""video_watched"", ""streak_maintained"", ""community_post""]",5,0,0,1,1,0
812,2024-06-27,1,23.41,"[""challenge_joined"", ""social_share"", ""video_watched"", ""streak_maintained"", ""community_post""]",5,0,0,1,1,0
812,2024-06-27,1,26.72,"[""challenge_joined"", ""social_share"", ""video_watched"", ""streak_maintained"", ""community_post""]",5,0,0,1,1,0
812,2024-06-28,2,22.29,"[""nutrition_tracked"", ""goal_set"", ""coach_messaged"", ""streak_maintained""]",4,0,1,2,0,1
812,2024-06-30,4,26.17,"[""streak_maintained"", ""goal_set"", ""community_post"", ""video_watched"", ""milestone_reached""]",5,0,1,1,1,0
812,2024-07-02,6,17.19,"[""nutrition_tracked"", ""video_watched"", ""community_post"", ""plan_customized"", ""challenge_joined"", ""workout_logged""]",6,1,0,1,1,0
812,2024-07-03,7,23.01,"[""coach_messaged"", ""goal_set"", ""workout_logged"", ""video_watched"", ""community_post"", ""progress_photo""]",6,1,1,2,1,1
812,2024-07-12,16,22.27,"[""progress_photo"", ""goal_set"", ""social_share"", ""community_post""]",4,0,1,1,1,0
812,2024-07-18,22,24.51,"[""community_post"", ""progress_photo"", ""social_share"", ""workout_logged"", ""challenge_joined"", ""milestone_reached"", ""video_watched"", ""streak_maintained""]",8,1,0,1,1,0
812,2024-07-21,25,15.6,"[""workout_logged"", ""progress_photo"", ""social_share"", ""video_watched"", ""streak_maintained"", ""community_post"", ""milestone_reached""]",7,1,0,1,1,0
812,2024-07-22,26,28.86,"[""video_watched"", ""nutrition_tracked"", ""workout_logged"", ""community_post"", ""milestone_reached""]",5,1,0,2,1,0
812,2024-07-22,26,16.54,"[""video_watched"", ""nutrition_tracked"", ""workout_logged"", ""community_post"", ""milestone_reached""]",5,1,0,2,1,0
812,2024-07-26,30,29.44,"[""progress_photo"", ""milestone_reached"", ""challenge_joined"", ""coach_messaged""]",4,0,0,1,0,1
813,2024-06-16,5,2.94,"[""workout_logged"", ""goal_set""]",2,1,1,1,0,0
814,2024-02-12,3,27.51,"[""social_share"", ""streak_maintained"", ""nutrition_tracked"", ""community_post"", ""coach_messaged""]",5,0,0,1,1,1
814,2024-02-14,5,22.38,"[""video_watched"", ""nutrition_tracked"", ""progress_photo"", ""plan_customized"", ""social_share"", ""goal_set"", ""coach_messaged""]",7,0,1,1,1,1
814,2024-02-16,7,18.46,"[""plan_customized"", ""streak_maintained"", ""community_post"", ""video_watched"", ""goal_set"", ""progress_photo""]",6,0,1,1,1,0
814,2024-02-17,8,24.22,"[""workout_logged"", ""coach_messaged"", ""goal_set"", ""milestone_reached"", ""video_watched"", ""challenge_joined""]",6,1,1,2,0,1
814,2024-02-21,12,18.78,"[""coach_messaged"", ""workout_logged"", ""challenge_joined"", ""community_post"", ""streak_maintained"", ""social_share""]",6,1,0,1,1,1
814,2024-02-22,13,16.25,"[""workout_logged"", ""challenge_joined"", ""coach_messaged"", ""video_watched"", ""streak_maintained"", ""social_share""]",6,1,0,2,1,1
814,2024-02-22,13,27.84,"[""workout_logged"", ""challenge_joined"", ""coach_messaged"", ""video_watched"", ""streak_maintained"", ""social_share""]",6,1,0,2,1,1
814,2024-02-23,14,26.39,"[""community_post"", ""plan_customized"", ""goal_set"", ""social_share"", ""nutrition_tracked"", ""video_watched"", ""challenge_joined""]",7,0,1,3,1,0
814,2024-02-24,15,17.78,"[""streak_maintained"", ""challenge_joined"", ""milestone_reached"", ""workout_logged""]",4,1,0,4,0,0
814,2024-02-26,17,15.71,"[""streak_maintained"", ""goal_set"", ""plan_customized"", ""progress_photo"", ""nutrition_tracked"", ""social_share"", ""coach_messaged""]",7,0,1,1,1,1
814,2024-02-27,18,17.2,"[""workout_logged"", ""nutrition_tracked"", ""streak_maintained"", ""video_watched"", ""goal_set"", ""plan_customized""]",6,1,1,2,0,0
814,2024-03-01,21,15.82,"[""challenge_joined"", ""coach_messaged"", ""streak_maintained"", ""video_watched"", ""goal_set"", ""milestone_reached"", ""social_share""]",7,0,1,1,1,1
814,2024-03-02,22,21.95,"[""nutrition_tracked"", ""social_share"", ""workout_logged"", ""plan_customized"", ""progress_photo"", ""goal_set"", ""streak_maintained""]",7,1,1,2,1,0
814,2024-03-10,30,24.25,"[""coach_messaged"", ""workout_logged"", ""challenge_joined"", ""social_share"", ""goal_set"", ""community_post"", ""progress_photo""]",7,1,1,1,1,1
815,2024-05-03,1,12.28,"[""community_post"", ""plan_customized"", ""social_share"", ""progress_photo"", ""milestone_reached""]",5,0,0,1,1,0
816,2024-04-12,1,2.86,"[""coach_messaged"", ""progress_photo"", ""social_share""]",3,0,0,1,1,1
817,2024-02-21,1,20.39,"[""streak_maintained"", ""plan_customized"", ""workout_logged"", ""nutrition_tracked""]",4,1,0,1,0,0
817,2024-02-25,5,20.09,"[""coach_messaged"", ""social_share"", ""milestone_reached"", ""challenge_joined"", ""plan_customized"", ""goal_set"", ""streak_maintained"", ""workout_logged""]",8,1,1,1,1,1
817,2024-02-29,9,26.2,"[""workout_logged"", ""nutrition_tracked"", ""challenge_joined"", ""goal_set""]",4,1,1,1,0,0
817,2024-03-02,11,15.19,"[""community_post"", ""coach_messaged"", ""video_watched"", ""plan_customized""]",4,0,0,1,1,1
817,2024-03-02,11,23.34,"[""community_post"", ""coach_messaged"", ""video_watched"", ""plan_customized""]",4,0,0,1,1,1
817,2024-03-07,16,24.62,"[""plan_customized"", ""challenge_joined"", ""community_post"", ""streak_maintained""]",4,0,0,1,1,0
817,2024-03-08,17,29.92,"[""plan_customized"", ""video_watched"", ""milestone_reached"", ""goal_set"", ""challenge_joined""]",5,0,1,2,0,0
817,2024-03-09,18,16.61,"[""social_share"", ""streak_maintained"", ""video_watched"", ""challenge_joined"", ""progress_photo"", ""workout_logged"", ""goal_set"", ""coach_messaged""]",8,1,1,3,1,1
817,2024-03-11,20,25.01,"[""community_post"", ""coach_messaged"", ""video_watched"", ""workout_logged"", ""streak_maintained"", ""plan_customized"", ""nutrition_tracked"", ""challenge_joined""]",8,1,0,1,1,1
817,2024-03-14,23,28.68,"[""milestone_reached"", ""goal_set"", ""nutrition_tracked"", ""community_post"", ""coach_messaged""]",5,0,1,1,1,1
817,2024-03-16,25,29.87,"[""video_watched"", ""plan_customized"", ""goal_set"", ""progress_photo"", ""community_post"", ""coach_messaged"", ""streak_maintained""]",7,0,1,1,1,1
817,2024-03-16,25,25.14,"[""video_watched"", ""plan_customized"", ""goal_set"", ""progress_photo"", ""community_post"", ""coach_messaged"", ""streak_maintained""]",7,0,1,1,1,1
817,2024-03-17,26,18.31,"[""community_post"", ""social_share"", ""coach_messaged"", ""goal_set"", ""milestone_reached"", ""streak_maintained"", ""progress_photo"", ""nutrition_tracked""]",8,0,1,2,1,1
818,2024-04-06,1,18.49,"[""nutrition_tracked"", ""progress_photo"", ""community_post"", ""social_share"", ""workout_logged""]",5,1,0,1,1,0
818,2024-04-10,5,27.02,"[""coach_messaged"", ""progress_photo"", ""milestone_reached"", ""nutrition_tracked"", ""challenge_joined""]",5,0,0,1,0,1
818,2024-04-12,7,24.68,"[""community_post"", ""goal_set"", ""video_watched"", ""challenge_joined"", ""milestone_reached"", ""social_share"", ""nutrition_tracked""]",7,0,1,1,1,0
818,2024-04-12,7,28.41,"[""community_post"", ""goal_set"", ""video_watched"", ""challenge_joined"", ""milestone_reached"", ""social_share"", ""nutrition_tracked""]",7,0,1,1,1,0
818,2024-04-14,9,20.55,"[""plan_customized"", ""coach_messaged"", ""nutrition_tracked"", ""workout_logged""]",4,1,0,1,0,1
818,2024-04-22,17,25.14,"[""progress_photo"", ""coach_messaged"", ""video_watched"", ""workout_logged"", ""goal_set"", ""social_share"", ""nutrition_tracked"", ""community_post""]",8,1,1,1,1,1
818,2024-04-25,20,28.81,"[""coach_messaged"", ""goal_set"", ""nutrition_tracked"", ""progress_photo"", ""social_share"", ""workout_logged"", ""milestone_reached"", ""streak_maintained""]",8,1,1,1,1,1
818,2024-04-25,20,25.79,"[""coach_messaged"", ""goal_set"", ""nutrition_tracked"", ""progress_photo"", ""social_share"", ""workout_logged"", ""milestone_reached"", ""streak_maintained""]",8,1,1,1,1,1
818,2024-04-27,22,18.03,"[""progress_photo"", ""plan_customized"", ""community_post"", ""streak_maintained"", ""video_watched""]",5,0,0,1,1,0
818,2024-04-30,25,20.93,"[""plan_customized"", ""community_post"", ""coach_messaged"", ""nutrition_tracked""]",4,0,0,1,1,1
819,2024-04-05,1,10.82,"[""video_watched"", ""coach_messaged"", ""challenge_joined"", ""milestone_reached""]",4,0,0,1,0,1
819,2024-04-15,11,7.96,"[""social_share"", ""milestone_reached"", ""coach_messaged"", ""video_watched""]",4,0,0,1,1,1
819,2024-04-17,13,13.83,"[""social_share"", ""milestone_reached"", ""workout_logged"", ""coach_messaged""]",4,1,0,1,1,1
819,2024-04-19,15,13.91,"[""goal_set"", ""nutrition_tracked"", ""challenge_joined"", ""progress_photo""]",4,0,1,1,0,0
819,2024-04-23,19,13.65,"[""challenge_joined"", ""progress_photo"", ""social_share"", ""milestone_reached""]",4,0,0,1,1,0
819,2024-04-27,23,11.43,"[""video_watched"", ""coach_messaged"", ""progress_photo"", ""plan_customized""]",4,0,0,1,0,1
819,2024-05-01,27,5.84,"[""challenge_joined"", ""coach_messaged""]",2,0,0,1,0,1
820,2024-06-15,1,34.99,"[""coach_messaged"", ""social_share"", ""plan_customized"", ""goal_set"", ""community_post"", ""challenge_joined"", ""progress_photo"", ""nutrition_tracked"", ""streak_maintained"", ""video_watched""]",10,0,1,1,1,1
820,2024-06-16,2,35.66,"[""progress_photo"", ""coach_messaged"", ""milestone_reached"", ""community_post"", ""video_watched"", ""streak_maintained"", ""nutrition_tracked"", ""social_share"", ""plan_customized"", ""goal_set"", ""workout_logged""]",11,1,1,2,1,1
820,2024-06-16,2,41.82,"[""progress_photo"", ""coach_messaged"", ""milestone_reached"", ""community_post"", ""video_watched"", ""streak_maintained"", ""nutrition_tracked"", ""social_share"", ""plan_customized"", ""goal_set"", ""workout_logged""]",11,1,1,2,1,1
820,2024-06-18,4,26.74,"[""progress_photo"", ""challenge_joined"", ""social_share"", ""nutrition_tracked"", ""workout_logged"", ""milestone_reached"", ""plan_customized"", ""community_post"", ""video_watched"", ""streak_maintained"", ""goal_set"", ""coach_messaged""]",12,1,1,1,1,1
820,2024-06-19,5,25.7,"[""challenge_joined"", ""coach_messaged"", ""social_share"", ""nutrition_tracked"", ""milestone_reached"", ""workout_logged"", ""plan_customized"", ""video_watched"", ""goal_set"", ""progress_photo""]",10,1,1,2,1,1
820,2024-06-21,7,40.44,"[""coach_messaged"", ""streak_maintained"", ""community_post"", ""plan_customized"", ""milestone_reached"", ""social_share"", ""goal_set""]",7,0,1,1,1,1
820,2024-06-23,9,36.29,"[""milestone_reached"", ""social_share"", ""video_watched"", ""streak_maintained"", ""community_post"", ""plan_customized"", ""goal_set"", ""coach_messaged"", ""challenge_joined"", ""workout_logged""]",10,1,1,1,1,1
820,2024-06-24,10,36.13,"[""streak_maintained"", ""nutrition_tracked"", ""social_share"", ""coach_messaged"", ""goal_set"", ""milestone_reached"", ""progress_photo"", ""workout_logged"", ""video_watched"", ""challenge_joined"", ""community_post""]",11,1,1,2,1,1
820,2024-06-25,11,39.49,"[""progress_photo"", ""streak_maintained"", ""coach_messaged"", ""community_post"", ""goal_set"", ""video_watched"", ""social_share"", ""nutrition_tracked"", ""workout_logged"", ""plan_customized"", ""milestone_reached""]",11,1,1,3,1,1
820,2024-06-27,13,26.57,"[""workout_logged"", ""goal_set"", ""streak_maintained"", ""milestone_reached"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""plan_customized"", ""coach_messaged"", ""video_watched""]",10,1,1,1,1,1
820,2024-06-27,13,40.66,"[""workout_logged"", ""goal_set"", ""streak_maintained"", ""milestone_reached"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""plan_customized"", ""coach_messaged"", ""video_watched""]",10,1,1,1,1,1
820,2024-06-28,14,31.95,"[""coach_messaged"", ""workout_logged"", ""progress_photo"", ""goal_set"", ""challenge_joined"", ""video_watched"", ""community_post"", ""social_share"", ""nutrition_tracked""]",9,1,1,2,1,1
820,2024-06-29,15,34.39,"[""milestone_reached"", ""challenge_joined"", ""social_share"", ""workout_logged"", ""community_post"", ""streak_maintained"", ""coach_messaged"", ""video_watched""]",8,1,0,3,1,1
820,2024-07-02,18,39.42,"[""milestone_reached"", ""coach_messaged"", ""community_post"", ""challenge_joined"", ""streak_maintained"", ""goal_set"", ""video_watched"", ""plan_customized"", ""workout_logged"", ""social_share"", ""nutrition_tracked"", ""progress_photo""]",12,1,1,1,1,1
820,2024-07-06,22,29.22,"[""progress_photo"", ""video_watched"", ""community_post"", ""nutrition_tracked"", ""goal_set"", ""streak_maintained"", ""coach_messaged"", ""plan_customized"", ""workout_logged"", ""social_share"", ""challenge_joined""]",11,1,1,1,1,1
820,2024-07-11,27,25.55,"[""streak_maintained"", ""workout_logged"", ""coach_messaged"", ""milestone_reached"", ""progress_photo"", ""plan_customized"", ""goal_set"", ""video_watched"", ""social_share""]",9,1,1,1,1,1
820,2024-07-12,28,27.49,"[""coach_messaged"", ""community_post"", ""milestone_reached"", ""progress_photo"", ""workout_logged"", ""challenge_joined"", ""video_watched"", ""nutrition_tracked"", ""plan_customized"", ""goal_set"", ""streak_maintained"", ""social_share""]",12,1,1,2,1,1
820,2024-07-12,28,44.11,"[""coach_messaged"", ""community_post"", ""milestone_reached"", ""progress_photo"", ""workout_logged"", ""challenge_joined"", ""video_watched"", ""nutrition_tracked"", ""plan_customized"", ""goal_set"", ""streak_maintained"", ""social_share""]",12,1,1,2,1,1
820,2024-07-13,29,41.13,"[""goal_set"", ""streak_maintained"", ""social_share"", ""workout_logged"", ""nutrition_tracked"", ""plan_customized"", ""challenge_joined"", ""video_watched"", ""community_post"", ""coach_messaged""]",10,1,1,3,1,1
821,2024-06-06,4,9.15,"[""coach_messaged"", ""video_watched""]",2,0,0,1,0,1
821,2024-06-09,7,12.99,"[""social_share"", ""coach_messaged""]",2,0,0,1,1,1
821,2024-06-12,10,10.43,"[""streak_maintained"", ""community_post"", ""workout_logged""]",3,1,0,1,1,0
821,2024-06-15,13,6.39,"[""video_watched"", ""workout_logged""]",2,1,0,1,0,0
821,2024-06-16,14,13.74,"[""workout_logged"", ""challenge_joined"", ""community_post""]",3,1,0,2,1,0
821,2024-06-22,20,10.51,"[""social_share"", ""plan_customized"", ""video_watched"", ""nutrition_tracked"", ""progress_photo""]",5,0,0,1,1,0
821,2024-06-25,23,8.97,"[""milestone_reached"", ""community_post"", ""goal_set"", ""nutrition_tracked""]",4,0,1,1,1,0
821,2024-06-27,25,5.16,"[""nutrition_tracked"", ""progress_photo"", ""community_post""]",3,0,0,1,1,0
822,2024-04-30,2,13.31,"[""challenge_joined"", ""coach_messaged"", ""video_watched"", ""plan_customized"", ""goal_set""]",5,0,1,1,0,1
822,2024-05-01,3,14.88,"[""goal_set"", ""social_share"", ""streak_maintained""]",3,0,1,2,1,0
823,2024-03-16,7,26.69,"[""streak_maintained"", ""plan_customized"", ""goal_set"", ""social_share"", ""workout_logged"", ""community_post"", ""video_watched""]",7,1,1,1,1,0
823,2024-03-18,9,26.58,"[""goal_set"", ""milestone_reached"", ""challenge_joined"", ""workout_logged""]",4,1,1,1,0,0
823,2024-03-21,12,28.16,"[""progress_photo"", ""social_share"", ""goal_set"", ""plan_customized"", ""community_post""]",5,0,1,1,1,0
823,2024-03-25,16,17.35,"[""coach_messaged"", ""progress_photo"", ""streak_maintained"", ""plan_customized"", ""nutrition_tracked"", ""workout_logged""]",6,1,0,1,0,1
823,2024-03-25,16,20.84,"[""coach_messaged"", ""progress_photo"", ""streak_maintained"", ""plan_customized"", ""nutrition_tracked"", ""workout_logged""]",6,1,0,1,0,1
823,2024-04-01,23,15.82,"[""community_post"", ""workout_logged"", ""social_share"", ""milestone_reached"", ""nutrition_tracked"", ""video_watched""]",6,1,0,1,1,0
823,2024-04-03,25,17.67,"[""challenge_joined"", ""plan_customized"", ""video_watched"", ""streak_maintained"", ""milestone_reached"", ""goal_set"", ""progress_photo"", ""nutrition_tracked""]",8,0,1,1,0,0
823,2024-04-04,26,27.78,"[""nutrition_tracked"", ""community_post"", ""workout_logged"", ""coach_messaged"", ""milestone_reached"", ""plan_customized""]",6,1,0,2,1,1
823,2024-04-05,27,25.51,"[""video_watched"", ""streak_maintained"", ""community_post"", ""plan_customized"", ""workout_logged"", ""nutrition_tracked"", ""social_share"", ""challenge_joined""]",8,1,0,3,1,0
823,2024-04-08,30,29.07,"[""milestone_reached"", ""coach_messaged"", ""goal_set"", ""community_post"", ""social_share"", ""challenge_joined""]",6,0,1,1,1,1
824,2024-02-16,4,19.19,"[""social_share"", ""streak_maintained"", ""goal_set"", ""plan_customized"", ""progress_photo"", ""milestone_reached""]",6,0,1,1,1,0
824,2024-02-19,7,24.58,"[""community_post"", ""workout_logged"", ""challenge_joined"", ""goal_set"", ""streak_maintained"", ""video_watched"", ""nutrition_tracked""]",7,1,1,1,1,0
824,2024-02-21,9,18.0,"[""coach_messaged"", ""goal_set"", ""progress_photo"", ""milestone_reached"", ""workout_logged"", ""nutrition_tracked"", ""social_share"", ""plan_customized""]",8,1,1,1,1,1
824,2024-02-23,11,29.74,"[""milestone_reached"", ""nutrition_tracked"", ""progress_photo"", ""social_share"", ""streak_maintained""]",5,0,0,1,1,0
824,2024-02-25,13,21.46,"[""workout_logged"", ""challenge_joined"", ""progress_photo"", ""community_post"", ""social_share""]",5,1,0,1,1,0
824,2024-02-26,14,26.84,"[""challenge_joined"", ""plan_customized"", ""streak_maintained"", ""community_post"", ""progress_photo"", ""workout_logged"", ""social_share"", ""goal_set""]",8,1,1,2,1,0
824,2024-02-27,15,26.19,"[""video_watched"", ""plan_customized"", ""streak_maintained"", ""workout_logged"", ""nutrition_tracked"", ""challenge_joined"", ""social_share""]",7,1,0,3,1,0
824,2024-03-02,19,22.2,"[""milestone_reached"", ""goal_set"", ""video_watched"", ""progress_photo"", ""streak_maintained"", ""workout_logged"", ""challenge_joined"", ""plan_customized""]",8,1,1,1,0,0
824,2024-03-06,23,16.39,"[""community_post"", ""coach_messaged"", ""goal_set"", ""video_watched"", ""progress_photo""]",5,0,1,1,1,1
